,state,Year,Uninsured: %
17944,NC,2011,19.9
17945,NC,2010,21.5
17946,NC,2009,20.0
17947,NC,2008,21.6
17948,NC,2007,22.2
17949,NC,2006,22.1
17950,NC,2014,15.4
17951,NC,2013,17.2
17952,NC,2012,18.5
17953,NC,2011,17.8
17954,NC,2010,18.1
17955,NC,2009,18.2
17956,NC,2008,19.6
17957,NC,2007,20.6
17958,NC,2006,19.9
17959,NC,2014,14.6
17960,NC,2013,16.6
17961,NC,2012,17.9
17962,NC,2011,17.2
17963,NC,2010,18.0
17964,NC,2009,16.3
17965,NC,2008,16.6
17966,NC,2007,14.8
17967,NC,2006,14.2
17968,NC,2014,14.4
17969,NC,2013,17.7
17970,NC,2012,18.7
17971,NC,2011,16.9
17972,NC,2010,17.8
17973,NC,2009,19.1
17974,NC,2008,17.4
17975,NC,2007,19.5
17976,NC,2006,20.0
17977,NC,2014,17.7
17978,NC,2013,21.7
17979,NC,2012,20.6
17980,NC,2011,19.9
17981,NC,2010,21.8
17982,NC,2009,19.8
17983,NC,2008,19.8
17984,NC,2007,22.5
17985,NC,2006,26.1
17986,NC,2014,17.0
17987,NC,2013,21.1
17988,NC,2012,21.6
17989,NC,2011,21.7
17990,NC,2010,20.3
17991,NC,2009,20.8
17992,NC,2008,20.4
17993,NC,2007,19.7
17994,NC,2006,19.4
17995,NC,2014,17.7
17996,NC,2013,20.4
17997,NC,2012,21.4
17998,NC,2011,21.9
17999,NC,2010,22.1
18000,NC,2009,20.6
18001,NC,2008,18.8
18002,NC,2007,15.3
18003,NC,2006,15.5
18004,NC,2014,21.7
18005,NC,2013,24.6
18006,NC,2012,26.3
18007,NC,2011,26.4
18008,NC,2010,26.6
18009,NC,2009,25.2
18010,NC,2008,23.8
18011,NC,2007,18.4
18012,NC,2006,18.8
18013,NC,2014,15.0
18014,NC,2013,18.2
18015,NC,2012,18.8
18016,NC,2011,18.0
18017,NC,2010,19.3
18018,NC,2009,18.1
18019,NC,2008,18.1
18020,NC,2007,16.6
18021,NC,2006,16.7
18022,NC,2014,16.9
18023,NC,2013,19.0
18024,NC,2012,20.7
18025,NC,2011,19.4
18026,NC,2010,21.0
18027,NC,2009,19.1
18028,NC,2008,18.4
18029,NC,2007,17.3
18030,NC,2006,18.0
18031,NC,2014,15.5
18032,NC,2013,18.5
18033,NC,2012,19.4
18034,NC,2011,19.3
18035,NC,2010,19.5
18036,NC,2009,20.1
18037,NC,2008,17.7
18038,NC,2007,15.1
18039,NC,2006,15.5
18040,NC,2014,20.3
18041,NC,2013,23.8
18042,NC,2012,23.2
18043,NC,2011,23.4
18044,NC,2010,23.8
18045,NC,2009,21.5
18046,NC,2008,23.2
18047,NC,2007,21.3
18048,NC,2006,23.0
18049,NC,2014,16.3
18050,NC,2013,18.3
18051,NC,2012,20.2
18052,NC,2011,20.0
18053,NC,2010,18.7
18054,NC,2009,17.8
18055,NC,2008,17.1
18056,NC,2007,12.7
18057,NC,2006,12.5
18058,NC,2014,14.7
18059,NC,2013,18.2
18060,NC,2012,17.8
18061,NC,2011,18.3
18062,NC,2010,18.9
18063,NC,2009,18.6
18064,NC,2008,18.3
18065,NC,2007,17.4
18066,NC,2006,18.1
18067,NC,2014,14.5
18068,NC,2013,16.5
18069,NC,2012,17.8
18070,NC,2011,17.0
18071,NC,2010,17.1
18072,NC,2009,16.9
18073,NC,2008,17.1
18074,NC,2007,15.2
18075,NC,2006,15.2
18076,NC,2014,18.6
18077,NC,2013,20.3
18078,NC,2012,22.0
18079,NC,2011,21.1
18080,NC,2010,22.0
18081,NC,2009,21.2
18082,NC,2008,19.9
18083,NC,2007,18.5
18084,NC,2006,20.3
18085,NC,2014,20.7
18086,NC,2013,22.3
18087,NC,2012,24.2
18088,NC,2011,23.2
18089,NC,2010,22.7
18090,NC,2009,21.7
18091,NC,2008,22.1
18092,NC,2007,24.5
18093,NC,2006,24.3
18094,NC,2014,16.4
18095,NC,2013,20.2
18096,NC,2012,20.9
18097,NC,2011,20.9
18098,NC,2010,21.1
18099,NC,2009,18.7
18100,NC,2008,18.3
18101,NC,2007,18.8
18102,NC,2006,17.9
18103,NC,2014,22.6
18104,NC,2013,25.1
18105,NC,2012,24.6
18106,NC,2011,24.8
18107,NC,2010,26.7
18108,NC,2009,27.2
18109,NC,2008,29.5
18110,NC,2007,27.3
18111,NC,2006,30.1
18112,NC,2014,13.2
18113,NC,2013,16.1
18114,NC,2012,16.6
18115,NC,2011,17.2
18116,NC,2010,17.8
18117,NC,2009,16.7
18118,NC,2008,16.5
18119,NC,2007,18.4
18120,NC,2006,18.0
18121,NC,2014,15.9
18122,NC,2013,18.2
18123,NC,2012,19.9
18124,NC,2011,18.9
18125,NC,2010,19.6
18126,NC,2009,18.6
18127,NC,2008,18.2
18128,NC,2007,15.8
18129,NC,2006,15.8
18130,NC,2014,12.0
18131,NC,2013,14.4
18132,NC,2012,15.1
18133,NC,2011,15.4
18134,NC,2010,15.5
18135,NC,2009,14.0
18136,NC,2008,13.6
18137,NC,2007,16.3
18138,NC,2006,16.9
18139,NC,2014,17.8
18140,NC,2013,20.4
18141,NC,2012,21.8
18142,NC,2011,21.1
18143,NC,2010,21.8
18144,NC,2009,22.0
18145,NC,2008,20.9
18146,NC,2007,20.8
18147,NC,2006,23.2
18148,NC,2014,14.9
18149,NC,2013,17.1
18150,NC,2012,17.3
18151,NC,2011,15.7
18152,NC,2010,18.9
18153,NC,2009,17.3
18154,NC,2008,16.6
18155,NC,2007,14.5
18156,NC,2006,14.0
18157,NC,2014,14.8
18158,NC,2013,18.7
18159,NC,2012,20.6
18160,NC,2011,19.9
18161,NC,2010,20.1
18162,NC,2009,18.4
18163,NC,2008,19.6
18164,NC,2007,26.6
18165,NC,2006,28.8
18166,NC,2014,16.7
18167,NC,2013,18.2
18168,NC,2012,20.1
18169,NC,2011,20.0
18170,NC,2010,20.4
18171,NC,2009,17.4
18172,NC,2008,17.5
18173,NC,2007,17.7
18174,NC,2006,18.1
18175,NC,2014,18.1
18176,NC,2013,20.5
18177,NC,2012,21.6
18178,NC,2011,20.5
18179,NC,2010,21.7
18180,NC,2009,19.6
18181,NC,2008,19.1
18182,NC,2007,17.0
18183,NC,2006,17.9
18184,NC,2014,18.0
18185,NC,2013,20.2
18186,NC,2012,20.9
18187,NC,2011,19.9
18188,NC,2010,21.9
18189,NC,2009,20.4
18190,NC,2008,18.8
18191,NC,2007,17.2
18192,NC,2006,16.4
18193,NC,2014,16.7
18194,NC,2013,20.3
18195,NC,2012,20.1
18196,NC,2011,20.9
18197,NC,2010,20.9
18198,NC,2009,19.7
18199,NC,2008,19.1
18200,NC,2007,19.7
18201,NC,2006,20.2
18202,NC,2014,16.5
18203,NC,2013,20.6
18204,NC,2012,20.6
18205,NC,2011,22.8
18206,NC,2010,24.0
18207,NC,2009,21.9
18208,NC,2008,22.4
18209,NC,2007,22.1
18210,NC,2006,24.4
18211,ND,2014,9.3
18212,ND,2013,12.3
18213,ND,2012,12.0
18214,ND,2011,11.6
18215,ND,2010,11.4
18216,ND,2009,11.5
18217,ND,2008,11.6
18218,ND,2007,13.3
18219,ND,2006,12.5
18220,ND,2014,11.4
18221,ND,2013,15.4
18222,ND,2012,14.2
18223,ND,2011,13.6
18224,ND,2010,15.6
18225,ND,2009,14.5
18226,ND,2008,13.7
18227,ND,2007,14.5
18228,ND,2006,18.8
18229,ND,2014,9.2
18230,ND,2013,11.3
18231,ND,2012,11.5
18232,ND,2011,11.5
18233,ND,2010,11.0
18234,ND,2009,10.2
18235,ND,2008,11.1
18236,ND,2007,12.9
18237,ND,2006,12.0
18238,ND,2014,15.4
18239,ND,2013,19.0
18240,ND,2012,19.0
18241,ND,2011,17.4
18242,ND,2010,17.6
18243,ND,2009,17.8
18244,ND,2008,17.1
18245,ND,2007,14.6
18246,ND,2006,12.4
18247,ND,2014,14.2
18248,ND,2013,17.7
18249,ND,2012,16.8
18250,ND,2011,14.9
18251,ND,2010,18.8
18252,ND,2009,17.9
18253,ND,2008,19.3
18254,ND,2007,20.5
18255,ND,2006,20.0
18256,ND,2014,12.1
18257,ND,2013,15.4
18258,ND,2012,14.1
18259,ND,2011,14.9
18260,ND,2010,12.9
18261,ND,2009,13.3
18262,ND,2008,15.5
18263,ND,2007,20.0
18264,ND,2006,18.5
18265,ND,2014,11.3
18266,ND,2013,14.8
18267,ND,2012,13.5
18268,ND,2011,11.8
18269,ND,2010,13.5
18270,ND,2009,12.6
18271,ND,2008,14.0
18272,ND,2007,17.5
18273,ND,2006,18.4
18274,ND,2014,9.5
18275,ND,2013,13.3
18276,ND,2012,10.1
18277,ND,2011,10.3
18278,ND,2010,10.8
18279,ND,2009,11.5
18280,ND,2008,14.7
18281,ND,2007,20.0
18282,ND,2006,18.9
18283,ND,2014,7.3
18284,ND,2013,10.0
18285,ND,2012,10.2
18286,ND,2011,9.6
18287,ND,2010,9.3
18288,ND,2009,9.6
18289,ND,2008,9.4
18290,ND,2007,10.1
18291,ND,2006,9.0
18292,ND,2014,8.3
18293,ND,2013,11.1
18294,ND,2012,11.3
18295,ND,2011,11.0
18296,ND,2010,10.4
18297,ND,2009,10.8
18298,ND,2008,9.5
18299,ND,2007,12.6
18300,ND,2006,10.9
18301,ND,2014,9.5
18302,ND,2013,12.5
18303,ND,2012,11.1
18304,ND,2011,11.1
18305,ND,2010,11.2
18306,ND,2009,12.6
18307,ND,2008,14.1
18308,ND,2007,18.3
18309,ND,2006,18.3
18310,ND,2014,10.3
18311,ND,2013,14.6
18312,ND,2012,12.7
18313,ND,2011,12.0
18314,ND,2010,12.6
18315,ND,2009,12.0
18316,ND,2008,12.7
18317,ND,2007,15.9
18318,ND,2006,15.4
18319,ND,2014,8.0
18320,ND,2013,12.6
18321,ND,2012,13.0
18322,ND,2011,12.0
18323,ND,2010,11.8
18324,ND,2009,12.5
18325,ND,2008,16.1
18326,ND,2007,21.0
18327,ND,2006,20.6
18328,ND,2014,12.8
18329,ND,2013,16.7
18330,ND,2012,14.3
18331,ND,2011,15.1
18332,ND,2010,18.7
18333,ND,2009,16.0
18334,ND,2008,16.5
18335,ND,2007,16.5
18336,ND,2006,20.5
18337,ND,2014,10.5
18338,ND,2013,14.7
18339,ND,2012,14.3
18340,ND,2011,13.6
18341,ND,2010,13.9
18342,ND,2009,14.5
18343,ND,2008,16.4
18344,ND,2007,15.8
18345,ND,2006,15.0
18346,ND,2014,14.0
18347,ND,2013,19.6
18348,ND,2012,17.6
18349,ND,2011,16.8
18350,ND,2010,17.6
18351,ND,2009,17.3
18352,ND,2008,14.6
18353,ND,2007,13.9
18354,ND,2006,21.7
18355,ND,2014,8.7
18356,ND,2013,12.1
18357,ND,2012,10.9
18358,ND,2011,10.1
18359,ND,2010,10.0
18360,ND,2009,10.5
18361,ND,2008,13.3
18362,ND,2007,17.3
18363,ND,2006,15.1
18364,ND,2014,10.6
18365,ND,2013,18.3
18366,ND,2012,15.3
18367,ND,2011,14.8
18368,ND,2010,17.8
18369,ND,2009,14.5
18370,ND,2008,17.9
18371,ND,2007,22.7
18372,ND,2006,24.6
18373,ND,2014,9.2
18374,ND,2013,12.2
18375,ND,2012,11.9
18376,ND,2011,10.9
18377,ND,2010,11.0
18378,ND,2009,11.0
18379,ND,2008,11.4
18380,ND,2007,14.1
18381,ND,2006,13.6
18382,ND,2014,19.6
18383,ND,2013,25.3
18384,ND,2012,22.5
18385,ND,2011,21.9
18386,ND,2010,25.6
18387,ND,2009,26.5
18388,ND,2008,17.8
18389,ND,2007,15.4
18390,ND,2006,28.1
18391,ND,2014,10.5
18392,ND,2013,14.1
18393,ND,2012,13.1
18394,ND,2011,12.0
18395,ND,2010,12.0
18396,ND,2009,12.8
18397,ND,2008,15.6
18398,ND,2007,19.2
18399,ND,2006,16.2
18400,ND,2014,10.8
18401,ND,2013,15.7
18402,ND,2012,12.8
18403,ND,2011,13.2
18404,ND,2010,15.1
18405,ND,2009,15.7
18406,ND,2008,16.1
18407,ND,2007,17.6
18408,ND,2006,21.9
18409,ND,2014,13.7
18410,ND,2013,18.5
18411,ND,2012,18.9
18412,ND,2011,16.4
18413,ND,2010,19.7
18414,ND,2009,18.9
18415,ND,2008,15.9
18416,ND,2007,14.7
18417,ND,2006,22.8
18418,ND,2014,11.7
18419,ND,2013,13.8
18420,ND,2012,11.8
18421,ND,2011,12.2
18422,ND,2010,12.8
18423,ND,2009,14.8
18424,ND,2008,16.5
18425,ND,2007,19.9
18426,ND,2006,17.1
18427,ND,2014,19.0
18428,ND,2013,22.5
18429,ND,2012,19.5
18430,ND,2011,18.7
18431,ND,2010,22.7
18432,ND,2009,21.6
18433,ND,2008,21.6
18434,ND,2007,19.7
18435,ND,2006,23.9
18436,ND,2014,11.3
18437,ND,2013,17.3
18438,ND,2012,15.9
18439,ND,2011,14.9
18440,ND,2010,15.8
18441,ND,2009,16.5
18442,ND,2008,14.0
18443,ND,2007,13.8
18444,ND,2006,20.1
18445,ND,2014,12.1
18446,ND,2013,18.5
18447,ND,2012,16.5
18448,ND,2011,16.3
18449,ND,2010,18.0
18450,ND,2009,17.4
18451,ND,2008,15.1
18452,ND,2007,14.3
18453,ND,2006,22.0
18454,ND,2014,10.9
18455,ND,2013,13.4
18456,ND,2012,14.7
18457,ND,2011,14.1
18458,ND,2010,15.5
18459,ND,2009,14.4
18460,ND,2008,16.5
18461,ND,2007,19.9
18462,ND,2006,18.9
18463,ND,2014,10.2
18464,ND,2013,14.1
18465,ND,2012,13.4
18466,ND,2011,12.9
18467,ND,2010,12.3
18468,ND,2009,12.7
18469,ND,2008,12.8
18470,ND,2007,15.7
18471,ND,2006,16.1
18472,ND,2014,8.1
18473,ND,2013,10.8
18474,ND,2012,10.0
18475,ND,2011,9.5
18476,ND,2010,8.4
18477,ND,2009,9.1
18478,ND,2008,10.3
18479,ND,2007,11.4
18480,ND,2006,10.3
18481,ND,2014,8.9
18482,ND,2013,12.1
18483,ND,2012,11.7
18484,ND,2011,11.7
18485,ND,2010,11.2
18486,ND,2009,11.5
18487,ND,2008,12.6
18488,ND,2007,11.2
18489,ND,2006,9.7
18490,ND,2014,13.1
18491,ND,2013,17.0
18492,ND,2012,17.0
18493,ND,2011,16.1
18494,ND,2010,14.7
18495,ND,2009,15.5
18496,ND,2008,19.8
18497,ND,2007,21.0
18498,ND,2006,17.7
18499,ND,2014,10.1
18500,ND,2013,13.5
18501,ND,2012,12.8
18502,ND,2011,13.7
18503,ND,2010,12.6
18504,ND,2009,11.6
18505,ND,2008,15.3
18506,ND,2007,18.0
18507,ND,2006,19.3
18508,ND,2014,9.7
18509,ND,2013,16.7
18510,ND,2012,13.7
18511,ND,2011,12.2
18512,ND,2010,13.6
18513,ND,2009,12.9
18514,ND,2008,11.5
18515,ND,2007,13.1
18516,ND,2006,16.2
18517,ND,2014,10.0
18518,ND,2013,13.0
18519,ND,2012,12.4
18520,ND,2011,11.9
18521,ND,2010,11.9
18522,ND,2009,12.5
18523,ND,2008,14.4
18524,ND,2007,16.3
18525,ND,2006,18.1
18526,ND,2014,11.7
18527,ND,2013,15.4
18528,ND,2012,13.9
18529,ND,2011,13.9
18530,ND,2010,14.0
18531,ND,2009,13.4
18532,ND,2008,14.6
18533,ND,2007,13.7
18534,ND,2006,14.9
18535,ND,2014,11.0
18536,ND,2013,14.3
18537,ND,2012,14.4
18538,ND,2011,12.8
18539,ND,2010,12.0
18540,ND,2009,12.2
18541,ND,2008,12.9
18542,ND,2007,12.0
18543,ND,2006,10.9
18544,ND,2014,9.0
18545,ND,2013,11.9
18546,ND,2012,10.9
18547,ND,2011,10.8
18548,ND,2010,10.8
18549,ND,2009,11.5
18550,ND,2008,13.8
18551,ND,2007,15.0
18552,ND,2006,13.8
18553,ND,2014,7.4
18554,ND,2013,11.8
18555,ND,2012,11.1
18556,ND,2011,10.8
18557,ND,2010,11.4
18558,ND,2009,10.7
18559,ND,2008,13.8
18560,ND,2007,20.2
18561,ND,2006,17.2
18562,ND,2014,9.3
18563,ND,2013,11.6
18564,ND,2012,11.3
18565,ND,2011,11.0
18566,ND,2010,11.1
18567,ND,2009,10.5
18568,ND,2008,11.1
18569,ND,2007,12.6
18570,ND,2006,11.7
18571,ND,2014,18.2
18572,ND,2013,21.0
18573,ND,2012,21.5
18574,ND,2011,19.4
18575,ND,2010,17.5
18576,ND,2009,15.9
18577,ND,2008,16.9
18578,ND,2007,19.5
18579,ND,2006,19.0
18580,ND,2014,7.5
18581,ND,2013,10.2
18582,ND,2012,10.0
18583,ND,2011,9.5
18584,ND,2010,10.6
18585,ND,2009,8.1
18586,ND,2008,10.5
18587,ND,2007,14.1
18588,ND,2006,12.5
18589,ND,2014,14.4
18590,ND,2013,23.2
18591,ND,2012,20.3
18592,ND,2011,18.0
18593,ND,2010,21.8
18594,ND,2009,20.5
18595,ND,2008,17.6
18596,ND,2007,15.5
18597,ND,2006,26.9
18598,ND,2014,15.9
18599,ND,2013,18.4
18600,ND,2012,19.1
18601,ND,2011,15.4
18602,ND,2010,15.8
18603,ND,2009,14.8
18604,ND,2008,15.6
18605,ND,2007,11.6
18606,ND,2006,10.2
18607,ND,2014,10.3
18608,ND,2013,13.7
18609,ND,2012,12.2
18610,ND,2011,11.9
18611,ND,2010,20.8
18612,ND,2009,16.4
18613,ND,2008,13.9
18614,ND,2007,17.3
18615,ND,2006,23.6
18616,ND,2014,7.9
18617,ND,2013,10.4
18618,ND,2012,10.8
18619,ND,2011,10.2
18620,ND,2010,11.0
18621,ND,2009,11.1
18622,ND,2008,11.5
18623,ND,2007,12.0
18624,ND,2006,10.4
18625,ND,2014,9.0
18626,ND,2013,12.1
18627,ND,2012,12.3
18628,ND,2011,13.2
18629,ND,2010,12.2
18630,ND,2009,12.2
18631,ND,2008,15.3
18632,ND,2007,19.1
18633,ND,2006,19.2
18634,ND,2014,9.1
18635,ND,2013,12.2
18636,ND,2012,11.2
18637,ND,2011,10.6
18638,ND,2010,10.2
18639,ND,2009,11.3
18640,ND,2008,10.8
18641,ND,2007,10.4
18642,ND,2006,10.4
18643,ND,2014,9.6
18644,ND,2013,14.4
18645,ND,2012,14.2
18646,ND,2011,13.5
18647,ND,2010,16.5
18648,ND,2009,13.9
18649,ND,2008,16.0
18650,ND,2007,18.0
18651,ND,2006,20.0
18652,ND,2014,7.7
18653,ND,2013,11.1
18654,ND,2012,11.1
18655,ND,2011,10.6
18656,ND,2010,10.2
18657,ND,2009,10.2
18658,ND,2008,12.2
18659,ND,2007,15.5
18660,ND,2006,13.8
18661,ND,2014,10.9
18662,ND,2013,14.8
18663,ND,2012,13.6
18664,ND,2011,13.4
18665,ND,2010,12.8
18666,ND,2009,12.3
18667,ND,2008,12.7
18668,ND,2007,12.8
18669,ND,2006,12.5
18670,ND,2014,9.2
18671,ND,2013,12.2
18672,ND,2012,11.0
18673,ND,2011,11.6
18674,ND,2010,10.9
18675,ND,2009,10.3
18676,ND,2008,10.5
18677,ND,2007,12.2
18678,ND,2006,11.1
18679,ND,2014,9.4
18680,ND,2013,13.1
18681,ND,2012,12.8
18682,ND,2011,12.8
18683,ND,2010,12.6
18684,ND,2009,13.8
18685,ND,2008,14.8
18686,ND,2007,16.4
18687,ND,2006,15.2
18688,ND,2014,8.0
18689,ND,2013,10.2
18690,ND,2012,10.4
18691,ND,2011,10.6
18692,ND,2010,10.8
18693,ND,2009,11.6
18694,ND,2008,13.7
18695,ND,2007,14.8
18696,ND,2006,13.7
18697,OH,2014,9.9
18698,OH,2013,13.0
18699,OH,2012,13.5
18700,OH,2011,13.9
18701,OH,2010,14.3
18702,OH,2009,14.0
18703,OH,2008,13.1
18704,OH,2007,12.0
18705,OH,2006,12.3
18706,OH,2014,12.7
18707,OH,2013,15.3
18708,OH,2012,16.3
18709,OH,2011,16.4
18710,OH,2010,16.7
18711,OH,2009,17.2
18712,OH,2008,16.3
18713,OH,2007,12.1
18714,OH,2006,12.2
18715,OH,2014,10.0
18716,OH,2013,12.8
18717,OH,2012,13.6
18718,OH,2011,13.0
18719,OH,2010,14.1
18720,OH,2009,14.7
18721,OH,2008,13.9
18722,OH,2007,12.5
18723,OH,2006,12.2
18724,OH,2014,12.3
18725,OH,2013,13.8
18726,OH,2012,15.0
18727,OH,2011,15.1
18728,OH,2010,16.8
18729,OH,2009,15.0
18730,OH,2008,14.6
18731,OH,2007,13.5
18732,OH,2006,12.9
18733,OH,2014,11.3
18734,OH,2013,14.7
18735,OH,2012,14.9
18736,OH,2011,15.4
18737,OH,2010,15.8
18738,OH,2009,15.8
18739,OH,2008,14.4
18740,OH,2007,12.0
18741,OH,2006,12.6
18742,OH,2014,11.1
18743,OH,2013,16.1
18744,OH,2012,16.2
18745,OH,2011,17.1
18746,OH,2010,17.9
18747,OH,2009,17.2
18748,OH,2008,15.3
18749,OH,2007,21.5
18750,OH,2006,23.4
18751,OH,2014,8.0
18752,OH,2013,10.1
18753,OH,2012,11.2
18754,OH,2011,12.0
18755,OH,2010,13.3
18756,OH,2009,11.8
18757,OH,2008,11.3
18758,OH,2007,11.8
18759,OH,2006,11.3
18760,OH,2014,10.1
18761,OH,2013,13.5
18762,OH,2012,13.7
18763,OH,2011,14.6
18764,OH,2010,14.1
18765,OH,2009,14.0
18766,OH,2008,14.9
18767,OH,2007,13.0
18768,OH,2006,13.9
18769,OH,2014,10.7
18770,OH,2013,14.3
18771,OH,2012,14.6
18772,OH,2011,14.9
18773,OH,2010,14.6
18774,OH,2009,15.2
18775,OH,2008,15.4
18776,OH,2007,11.5
18777,OH,2006,11.0
18778,OH,2014,9.9
18779,OH,2013,12.3
18780,OH,2012,13.3
18781,OH,2011,12.9
18782,OH,2010,13.3
18783,OH,2009,13.5
18784,OH,2008,11.8
18785,OH,2007,12.3
18786,OH,2006,12.7
18787,OH,2014,11.2
18788,OH,2013,15.2
18789,OH,2012,14.5
18790,OH,2011,15.8
18791,OH,2010,17.0
18792,OH,2009,15.0
18793,OH,2008,14.8
18794,OH,2007,13.6
18795,OH,2006,12.6
18796,OH,2014,10.1
18797,OH,2013,12.0
18798,OH,2012,13.1
18799,OH,2011,13.6
18800,OH,2010,13.8
18801,OH,2009,13.1
18802,OH,2008,12.3
18803,OH,2007,11.5
18804,OH,2006,11.1
18805,OH,2014,10.8
18806,OH,2013,13.6
18807,OH,2012,14.6
18808,OH,2011,13.7
18809,OH,2010,15.1
18810,OH,2009,13.8
18811,OH,2008,13.3
18812,OH,2007,10.7
18813,OH,2006,11.1
18814,OH,2014,9.1
18815,OH,2013,10.7
18816,OH,2012,12.4
18817,OH,2011,13.0
18818,OH,2010,13.0
18819,OH,2009,13.6
18820,OH,2008,13.3
18821,OH,2007,10.8
18822,OH,2006,10.6
18823,OH,2014,9.7
18824,OH,2013,13.0
18825,OH,2012,12.9
18826,OH,2011,13.4
18827,OH,2010,13.0
18828,OH,2009,12.4
18829,OH,2008,11.5
18830,OH,2007,10.2
18831,OH,2006,10.0
18832,OH,2014,10.8
18833,OH,2013,15.2
18834,OH,2012,14.5
18835,OH,2011,16.0
18836,OH,2010,15.6
18837,OH,2009,14.8
18838,OH,2008,14.9
18839,OH,2007,13.1
18840,OH,2006,12.5
18841,OH,2014,12.3
18842,OH,2013,16.1
18843,OH,2012,15.1
18844,OH,2011,17.1
18845,OH,2010,18.0
18846,OH,2009,16.8
18847,OH,2008,14.5
18848,OH,2007,12.5
18849,OH,2006,12.0
18850,OH,2014,10.7
18851,OH,2013,13.6
18852,OH,2012,14.0
18853,OH,2011,14.7
18854,OH,2010,15.6
18855,OH,2009,14.8
18856,OH,2008,15.2
18857,OH,2007,12.1
18858,OH,2006,11.1
18859,OH,2014,10.0
18860,OH,2013,13.3
18861,OH,2012,13.8
18862,OH,2011,14.2
18863,OH,2010,15.2
18864,OH,2009,14.7
18865,OH,2008,13.3
18866,OH,2007,10.8
18867,OH,2006,11.2
18868,OH,2014,10.1
18869,OH,2013,13.5
18870,OH,2012,13.7
18871,OH,2011,15.5
18872,OH,2010,14.8
18873,OH,2009,14.9
18874,OH,2008,14.4
18875,OH,2007,13.0
18876,OH,2006,12.8
18877,OH,2014,9.9
18878,OH,2013,12.8
18879,OH,2012,13.1
18880,OH,2011,13.8
18881,OH,2010,13.7
18882,OH,2009,12.5
18883,OH,2008,12.1
18884,OH,2007,11.8
18885,OH,2006,12.2
18886,OH,2014,5.3
18887,OH,2013,7.4
18888,OH,2012,6.9
18889,OH,2011,7.5
18890,OH,2010,7.6
18891,OH,2009,7.7
18892,OH,2008,7.5
18893,OH,2007,10.2
18894,OH,2006,11.2
18895,OH,2014,9.2
18896,OH,2013,13.0
18897,OH,2012,12.8
18898,OH,2011,13.7
18899,OH,2010,13.8
18900,OH,2009,13.7
18901,OH,2008,12.3
18902,OH,2007,11.8
18903,OH,2006,12.0
18904,OH,2014,8.0
18905,OH,2013,10.8
18906,OH,2012,11.2
18907,OH,2011,11.7
18908,OH,2010,12.3
18909,OH,2009,11.6
18910,OH,2008,12.2
18911,OH,2007,10.7
18912,OH,2006,11.3
18913,OH,2014,11.0
18914,OH,2013,13.8
18915,OH,2012,14.4
18916,OH,2011,14.7
18917,OH,2010,16.1
18918,OH,2009,15.1
18919,OH,2008,14.4
18920,OH,2007,11.0
18921,OH,2006,11.0
18922,OH,2014,11.2
18923,OH,2013,14.7
18924,OH,2012,15.3
18925,OH,2011,15.3
18926,OH,2010,15.1
18927,OH,2009,15.8
18928,OH,2008,13.5
18929,OH,2007,13.9
18930,OH,2006,13.2
18931,OH,2014,8.5
18932,OH,2013,12.1
18933,OH,2012,12.1
18934,OH,2011,12.7
18935,OH,2010,14.2
18936,OH,2009,12.0
18937,OH,2008,11.7
18938,OH,2007,11.9
18939,OH,2006,12.1
18940,OH,2014,12.1
18941,OH,2013,14.1
18942,OH,2012,14.5
18943,OH,2011,14.3
18944,OH,2010,15.3
18945,OH,2009,15.0
18946,OH,2008,14.2
18947,OH,2007,10.4
18948,OH,2006,11.9
18949,OH,2014,10.1
18950,OH,2013,13.5
18951,OH,2012,13.2
18952,OH,2011,12.5
18953,OH,2010,12.7
18954,OH,2009,12.0
18955,OH,2008,12.2
18956,OH,2007,14.1
18957,OH,2006,15.6
18958,OH,2014,9.3
18959,OH,2013,11.2
18960,OH,2012,10.9
18961,OH,2011,10.4
18962,OH,2010,12.3
18963,OH,2009,11.6
18964,OH,2008,10.4
18965,OH,2007,12.0
18966,OH,2006,12.9
18967,OH,2014,11.2
18968,OH,2013,14.3
18969,OH,2012,14.7
18970,OH,2011,15.1
18971,OH,2010,15.2
18972,OH,2009,15.1
18973,OH,2008,14.8
18974,OH,2007,12.7
18975,OH,2006,11.9
18976,OH,2014,10.1
18977,OH,2013,13.2
18978,OH,2012,12.8
18979,OH,2011,13.9
18980,OH,2010,14.2
18981,OH,2009,14.0
18982,OH,2008,13.0
18983,OH,2007,12.8
18984,OH,2006,13.6
18985,OH,2014,8.5
18986,OH,2013,11.8
18987,OH,2012,12.7
18988,OH,2011,14.0
18989,OH,2010,14.2
18990,OH,2009,11.9
18991,OH,2008,11.3
18992,OH,2007,11.9
18993,OH,2006,12.6
18994,OH,2014,9.9
18995,OH,2013,13.5
18996,OH,2012,14.4
18997,OH,2011,15.3
18998,OH,2010,14.8
18999,OH,2009,14.8
19000,OH,2008,14.1
19001,OH,2007,13.2
19002,OH,2006,12.6
19003,OH,2014,10.6
19004,OH,2013,14.2
19005,OH,2012,13.7
19006,OH,2011,15.2
19007,OH,2010,15.3
19008,OH,2009,14.4
19009,OH,2008,14.3
19010,OH,2007,13.3
19011,OH,2006,13.3
19012,OH,2014,8.6
19013,OH,2013,12.1
19014,OH,2012,12.8
19015,OH,2011,13.6
19016,OH,2010,14.3
19017,OH,2009,13.5
19018,OH,2008,13.7
